amount,time,is_fraud
114.89,17.45,0
180.06,0.02,0
15.18,22.48,0
194.75,3.95,0
794.54,5.61,1
42.17,6.32,0
314.62,0.91,0
476.97,2.95,1
575.42,23.67,0
644.45,7.57,0
147.4,2.77,0
757.15,2.57,1
283.19,17.27,0
35.27,20.51,0
129.6,6.17,0
253.4,0.5,0
56.83,5.35,0
204.67,1.36,0
219.68,2.48,0
35.51,10.36,0
166.52,5.52,0
295.35,12.38,0
138.19,6.08,0
2.44,22.57,0
1.82,21.74,0
88.33,13.6,0
521.26,8.51,0
51.93,9.15,0
201.22,9.88,0
50.23,17.46,0
77.62,10.84,0
376.83,20.56,0
261.03,22.66,0
20.05,8.06,0
111.97,13.46,0
5.92,2.28,0
131.13,4.81,0
217.2,9.92,0
25.23,4.95,0
68.18,21.04,0
101.45,3.8,0
503.98,10.94,0
999.79,14.54,0
9.19,16.6,0
286.26,9.19,0
92.96,20.86,0
99.67,13.64,0
280.7,10.55,0
501.25,1.61,1
602.9,11.15,0
172.13,19.7,0
88.36,14.75,0
309.81,19.97,0
57.8,11.86,0
166.06,2.84,0
88.81,0.33,0
213.79,7.28,0
54.99,16.75,0
42.54,18.97,0
500.79,7.1,0
21.47,11.9,0
141.03,10.11,0
49.91,9.85,0
7.94,5.55,0
7.34,3.27,0
38.53,4.72,0
403.14,1.33,1
66.39,4.76,0
600.99,0.22,1
174.27,15.05,0
114.76,7.59,0
173.54,23.36,0
145.42,4.65,0
284.41,8.3,0
66.4,8.59,0
87.1,0.2,0
449.04,20.14,0
585.45,0.77,1
446.16,22.56,0
108.76,21.41,0
303.16,12.85,0
129.38,13.05,0
137.65,15.69,0
45.8,9.29,0
178.87,15.53,0
41.19,1.07,0
80.56,1.3,0
386.25,10.97,0
46.41,13.19,0
14.76,21.31,0
14.3,2.51,0
565.31,19.74,0
141.42,5.04,0
105.33,9.46,0
333.07,7.6,0
361.37,9.6,0
80.75,3.61,0
236.58,12.09,0
294.91,19.24,0
212.64,10.6,0
32.88,11.77,0
417.31,20.37,0
154.91,16.95,0
66.39,11.77,0
110.76,6.18,0
7.66,21.24,0
27.36,13.85,0
290.1,5.31,0
0.0,6.46,0
107.76,19.28,0
147.84,1.06,0
11.24,23.81,0
722.96,3.13,1
51.27,19.11,0
72.54,9.47,0
72.46,11.81,0
52.38,21.14,0
0.29,9.91,0
261.38,12.9,0
681.32,1.18,1
50.8,0.06,0
217.56,5.88,0
270.88,16.33,0
377.34,2.91,0
109.85,2.73,0
72.17,9.86,0
78.7,15.55,0
249.39,17.09,0
339.41,4.28,0
40.08,1.91,0
92.71,22.57,0
464.44,6.26,0
328.7,20.48,0
838.06,20.72,0
280.69,18.54,0
99.91,4.05,0
178.63,19.72,0
216.36,18.46,0
16.34,14.32,0
157.27,8.09,0
247.11,6.3,0
36.62,2.93,0
303.4,12.23,0
175.3,14.05,0
608.24,8.62,0
8.67,11.41,0
61.67,8.72,0
184.04,15.38,0
70.35,21.63,0
250.65,3.93,0
284.6,9.15,0
21.63,3.38,0
144.25,15.0,0
142.22,17.49,0
92.18,22.37,0
540.39,6.69,0
351.48,22.81,0
238.94,1.52,0
250.58,14.47,0
123.87,1.37,0
507.65,21.45,0
237.22,12.72,0
261.11,16.06,0
395.65,19.96,0
64.06,3.61,0
329.09,0.93,0
43.44,21.09,0
84.73,7.56,0
81.78,3.1,0
768.18,11.24,0
388.34,14.36,0
241.58,0.74,0
259.7,6.6,0
165.14,0.79,0
587.84,10.09,0
137.14,21.48,0
95.77,23.58,0
35.59,15.29,0
308.55,3.88,0
265.19,21.74,0
97.02,12.39,0
5.1,3.69,0
365.27,22.12,0
2.3,18.18,0
243.28,17.56,0
703.03,17.02,0
115.13,4.81,0
53.57,5.06,0
244.07,16.52,0
339.79,5.27,0
158.12,10.53,0
682.46,18.77,0
10.61,18.81,0
140.56,10.88,0
253.49,19.01,0
397.03,20.13,0
39.51,15.71,0
321.89,5.48,0
160.91,6.58,0
101.02,7.56,0
28.25,2.8,0
400.93,6.56,0
34.22,5.03,0
74.15,10.93,0
68.51,21.8,0
410.23,2.51,1
223.38,17.29,0
318.6,16.49,0
57.66,2.3,0
196.1,22.14,0
169.61,13.64,0
357.75,8.73,0
473.08,18.16,0
2.45,6.18,0
224.18,16.64,0
10.65,0.95,0
159.19,20.15,0
67.83,10.76,0
73.28,15.28,0
87.07,5.31,0
194.2,16.25,0
81.31,18.53,0
263.88,11.36,0
103.68,14.83,0
14.16,10.95,0
306.27,21.46,0
67.31,11.95,0
113.4,20.2,0
231.32,19.23,0
80.83,9.85,0
11.65,5.52,0
93.66,9.75,0
578.09,19.83,0
205.3,5.46,0
222.63,12.59,0
200.09,19.35,0
44.38,8.48,0
108.37,15.41,0
278.01,5.9,0
21.38,2.62,0
65.11,19.07,0
64.68,2.38,0
113.13,6.51,0
786.13,20.52,0
13.98,8.32,0
146.25,23.35,0
39.54,23.51,0
705.87,6.44,0
24.05,0.98,0
103.37,16.92,0
267.79,10.82,0
243.85,2.42,0
109.89,16.98,0
85.09,0.75,0
101.37,20.88,0
61.38,3.33,0
45.97,3.06,0
131.96,4.22,0
62.54,23.05,0
67.78,16.64,0
213.86,19.23,0
691.79,9.54,0
185.09,8.07,0
16.02,5.63,0
15.72,11.54,0
604.92,13.24,0
70.56,15.16,0
19.32,6.17,0
182.78,22.77,0
195.45,4.07,0
209.11,23.18,0
62.23,0.36,0
3.05,11.55,0
670.57,8.0,0
57.77,10.78,0
225.42,13.7,0
245.26,10.45,0
188.33,9.96,0
75.06,17.59,0
63.24,16.46,0
182.1,20.0,0
402.13,6.0,1
586.49,14.63,0
22.39,14.04,0
33.64,8.87,0
579.13,11.67,0
266.77,7.53,0
429.11,3.4,1
45.29,5.13,0
177.15,2.53,0
241.56,16.39,0
227.96,15.86,0
104.9,22.81,0
3.1,17.51,0
174.9,1.25,0
58.37,21.22,0
119.66,20.7,0
632.03,10.64,0
101.84,14.06,0
366.27,23.43,0
41.78,12.78,0
223.23,21.73,0
754.51,1.99,1
21.49,4.59,0
1.67,10.58,0
113.68,14.03,0
19.44,19.59,0
275.97,23.72,0
491.96,9.33,0
113.84,1.14,0
59.87,19.23,0
113.97,14.51,0
257.07,4.77,0
1.82,11.88,0
178.05,17.82,0
190.02,18.49,0
203.05,11.99,0
55.42,7.33,0
250.39,23.37,0
19.17,15.92,0
44.45,9.8,0
419.88,6.73,0
268.43,17.55,0
2.77,5.81,0
57.1,4.12,0
48.26,12.72,0
63.16,6.96,0
56.89,15.09,0
12.91,2.83,0
122.85,15.72,0
263.9,6.8,0
186.65,0.01,0
223.48,3.05,0
16.93,22.41,0
605.2,20.82,0
364.64,5.61,0
327.04,18.68,0
346.3,14.61,0
539.75,23.3,0
157.16,8.97,0
44.7,16.36,0
191.83,1.52,0
271.64,9.51,0
267.82,23.13,0
147.4,12.94,0
14.18,6.91,0
92.76,2.89,0
507.07,16.88,0
175.63,15.48,0
154.58,8.97,0
62.63,22.82,0
91.92,0.53,0
451.42,7.29,0
219.6,22.11,0
309.66,7.7,0
121.15,6.05,0
198.98,12.82,0
57.11,19.77,0
244.47,2.48,0
111.58,22.63,0
116.87,19.08,0
209.58,4.35,0
550.65,17.09,0
13.23,9.24,0
348.3,9.66,0
69.17,18.8,0
117.37,23.11,0
4.43,3.04,0
71.63,10.1,0
139.68,11.54,0
11.56,9.03,0
135.1,8.72,0
523.76,1.25,1
22.27,16.45,0
289.16,10.47,0
105.42,4.68,0
212.94,19.58,0
60.28,19.26,0
34.75,11.67,0
34.98,7.16,0
14.62,15.31,0
41.07,6.92,0
218.26,5.66,0
426.89,17.53,0
336.54,0.97,0
231.12,2.27,0
23.4,0.16,0
68.27,3.67,0
74.16,1.66,0
57.52,23.9,0
144.72,6.93,0
153.38,3.58,0
88.29,5.78,0
87.33,22.47,0
352.7,12.48,0
311.46,8.76,0
73.57,20.96,0
490.19,9.48,0
610.74,8.04,0
79.13,4.97,0
87.52,9.07,0
140.9,7.6,0
566.45,16.26,0
418.01,6.95,0
21.64,13.85,0
99.76,1.58,0
161.21,4.59,0
139.89,9.78,0
43.1,22.49,0
391.54,9.05,0
225.98,15.94,0
363.92,6.12,0
391.47,3.05,0
275.95,1.4,0
115.68,7.33,0
188.6,3.78,0
34.96,4.18,0
223.95,18.26,0
39.51,0.38,0
236.8,13.39,0
52.17,9.11,0
25.01,12.16,0
36.13,13.51,0
0.4,7.52,0
253.69,7.08,0
263.65,17.6,0
144.69,20.91,0
35.2,4.62,0
17.45,2.34,0
3.86,21.55,0
36.24,8.4,0
443.02,13.23,0
55.29,8.63,0
87.48,3.02,0
22.26,14.14,0
50.3,12.6,0
146.47,4.87,0
187.17,10.84,0
56.3,19.13,0
11.89,14.17,0
99.2,2.33,0
53.37,13.15,0
49.58,16.87,0
643.09,19.02,0
191.58,15.1,0
162.78,3.66,0
107.49,17.04,0
112.05,16.26,0
155.7,0.59,0
238.43,9.88,0
242.23,7.99,0
37.67,16.07,0
138.67,5.19,0
106.19,14.18,0
408.86,21.92,0
199.62,19.15,0
152.07,22.11,0
24.52,23.48,0
186.1,0.26,0
24.93,14.95,0
82.26,9.91,0
30.83,20.64,0
235.58,6.04,0
46.2,23.54,0
99.47,14.73,0
452.05,19.04,0
45.71,2.05,0
141.78,4.4,0
108.69,18.2,0
3.66,0.53,0
314.77,19.61,0
14.31,0.33,0
128.59,15.77,0
164.5,8.76,0
198.0,14.68,0
233.36,16.7,0
58.41,8.22,0
2.01,2.59,0
257.07,1.67,0
153.43,14.13,0
361.72,12.5,0
344.51,17.81,0
370.72,12.23,0
132.75,10.14,0
81.18,9.55,0
313.62,0.63,0
120.04,8.05,0
40.53,23.42,0
386.17,20.97,0
428.37,7.91,0
125.59,14.11,0
15.74,20.34,0
98.15,10.59,0
325.46,0.43,0
464.1,1.79,1
45.5,12.25,0
13.86,23.27,0
419.68,16.64,0
98.66,1.7,0
156.07,4.54,0
688.82,18.51,0
13.78,20.19,0
209.01,14.82,0
15.4,15.47,0
94.15,0.68,0
325.74,19.88,0
113.65,18.92,0
1174.37,6.22,0
163.77,17.01,0
77.47,5.16,0
49.72,0.97,0
86.32,4.83,0
93.21,4.29,0
14.24,8.11,0
92.27,10.04,0
124.81,12.2,0
256.56,11.44,0
213.85,6.5,0
246.73,0.7,0
1.68,14.52,0
49.1,9.5,0
216.76,7.17,0
132.33,20.81,0
1.07,17.92,0
326.43,20.59,0
296.39,11.88,0
159.0,3.14,0
13.76,16.71,0
290.93,4.95,0
175.28,10.59,0
304.62,1.56,0
278.66,19.81,0
324.91,3.02,0
145.97,21.67,0
30.24,20.74,0
222.44,11.15,0
193.77,17.86,0
271.16,14.87,0
37.24,19.27,0
43.38,10.36,0
442.2,18.86,0
277.24,11.1,0
477.69,22.58,0
284.36,11.67,0
181.84,11.1,0
212.34,18.84,0
439.88,19.72,0
172.93,13.31,0
200.15,4.32,0
34.03,11.23,0
128.46,23.23,0
252.04,18.07,0
63.2,19.47,0
45.19,0.79,0
75.33,11.23,0
55.28,15.52,0
48.39,19.92,0
110.63,1.18,0
476.84,20.46,0
141.47,13.16,0
41.63,4.74,0
16.02,7.61,0
238.25,6.77,0
96.51,12.74,0
345.0,1.24,0
215.47,3.8,0
318.16,19.5,0
63.48,3.18,0
235.76,5.6,0
61.32,10.88,0
559.6,12.41,0
202.33,18.33,0
78.46,10.74,0
62.81,18.96,0
42.37,14.84,0
237.25,2.71,0
49.36,3.75,0
180.92,10.49,0
61.48,9.53,0
216.92,17.85,0
337.41,13.94,0
301.04,9.32,0
286.13,4.1,0
41.58,5.44,0
18.51,13.81,0
240.1,10.16,0
91.88,12.36,0
113.25,4.1,0
6.33,15.91,0
60.11,20.46,0
6.85,6.19,0
422.7,11.8,0
55.78,23.41,0
162.99,8.0,0
7.95,14.28,0
219.83,2.16,0
78.02,14.54,0
456.4,2.15,1
438.06,23.02,0
78.69,17.18,0
462.45,18.92,0
1112.34,16.9,0
349.07,14.15,0
372.7,10.8,0
57.27,20.6,0
171.94,22.96,0
13.92,11.98,0
19.95,22.36,0
1361.15,14.0,0
79.09,12.92,0
275.81,10.91,0
328.67,5.02,0
390.42,0.09,0
1208.83,5.8,1
55.28,12.23,0
8.24,9.12,0
105.93,10.76,0
27.87,23.54,0
4.54,8.41,0
89.39,10.85,0
306.25,3.2,0
167.03,1.15,0
75.02,18.61,0
212.46,13.7,0
52.8,18.26,0
2.9,3.6,0
289.08,13.72,0
195.5,6.09,0
287.35,5.47,0
7.94,0.28,0
362.95,3.13,0
193.27,7.42,0
165.75,2.81,0
195.96,23.66,0
399.66,7.41,0
176.83,3.13,0
173.95,4.78,0
935.1,14.1,0
282.72,1.54,0
116.78,20.7,0
245.79,23.08,0
98.61,5.92,0
51.98,10.8,0
181.69,0.53,0
526.72,15.38,0
529.41,9.93,0
83.68,6.48,0
150.02,4.96,0
47.56,15.7,0
1086.65,9.99,0
793.91,4.31,1
209.68,16.54,0
326.35,13.56,0
251.12,20.61,0
179.87,2.82,0
10.96,18.86,0
121.31,16.16,0
224.65,2.76,0
226.35,16.68,0
93.4,10.6,0
568.4,22.68,0
36.63,3.4,0
138.77,15.43,0
234.81,9.17,0
238.89,22.96,0
209.19,7.92,0
64.4,23.09,0
33.97,21.64,0
202.09,6.49,0
182.91,19.29,0
39.53,23.89,0
244.25,6.06,0
121.46,10.48,0
220.38,12.48,0
363.25,7.08,0
37.2,0.37,0
3.87,5.28,0
302.01,6.77,0
188.17,10.65,0
240.55,4.11,0
364.22,20.96,0
324.72,16.92,0
648.43,2.04,1
153.55,15.6,0
134.08,15.69,0
102.8,22.95,0
33.37,0.07,0
170.01,5.95,0
64.87,22.27,0
508.44,22.37,0
175.03,17.29,0
179.71,18.38,0
87.68,2.2,0
10.68,12.33,0
6.45,5.56,0
110.1,4.35,0
17.67,19.45,0
186.71,3.24,0
425.68,11.25,0
428.97,22.53,0
215.2,4.46,0
47.46,23.47,0
397.55,23.86,0
434.48,13.33,0
43.79,4.08,0
267.44,7.59,0
67.52,10.19,0
324.55,7.42,0
1178.35,6.74,0
6.1,23.33,0
455.32,3.68,1
194.91,17.6,0
725.24,0.01,1
125.1,14.31,0
375.97,21.98,0
12.89,6.91,0
81.68,4.45,0
13.87,15.64,0
740.54,17.1,0
339.63,16.51,0
382.85,7.66,0
556.01,6.05,0
17.79,22.94,0
97.42,22.16,0
14.74,10.98,0
47.35,20.31,0
52.11,10.86,0
126.64,10.19,0
62.55,3.76,0
21.29,10.23,0
36.66,12.9,0
31.86,0.54,0
722.95,10.66,0
284.83,18.75,0
686.92,16.32,0
115.87,15.24,0
65.25,21.83,0
320.19,0.43,0
78.98,13.37,0
71.16,18.9,0
52.92,12.99,0
27.78,7.77,0
59.27,3.27,0
87.8,21.3,0
224.17,11.3,0
12.92,21.07,0
47.27,14.06,0
331.12,16.18,0
31.78,19.3,0
83.91,15.82,0
399.99,9.55,0
33.67,12.33,0
17.27,19.27,0
132.54,8.97,0
72.03,9.31,0
165.75,2.3,0
325.73,21.95,0
29.5,2.18,0
173.83,15.56,0
140.85,9.92,0
31.12,9.73,0
195.63,16.31,0
63.94,1.61,0
133.82,14.25,0
17.17,18.53,0
123.08,19.88,0
73.19,4.09,0
345.62,21.54,0
11.73,15.75,0
108.47,21.16,0
122.66,11.65,0
258.2,13.01,0
170.8,22.06,0
220.05,21.6,0
300.16,10.76,0
396.39,6.59,0
75.34,9.44,0
154.45,9.31,0
366.65,6.88,0
910.35,6.45,0
440.58,20.67,0
92.87,1.68,0
43.42,16.26,0
134.43,4.15,0
270.68,8.27,0
135.68,1.48,0
132.01,6.48,0
364.32,18.44,0
89.7,21.24,0
392.93,5.32,0
104.45,11.13,0
79.57,11.29,0
121.02,20.97,0
287.47,18.31,0
26.94,12.31,0
43.74,16.1,0
605.01,20.34,0
38.59,0.23,0
167.74,9.67,0
173.17,21.77,0
134.52,17.77,0
206.98,13.03,0
52.23,12.71,0
160.89,8.35,0
93.1,12.49,0
216.75,15.73,0
30.45,10.04,0
169.2,17.14,0
40.98,20.67,0
65.32,3.71,0
49.36,10.84,0
40.38,9.79,0
349.41,16.5,0
67.29,6.0,0
523.8,15.37,0
700.82,21.06,0
169.38,10.04,0
30.86,21.86,0
93.86,23.84,0
319.63,2.55,0
91.58,5.59,0
18.21,22.81,0
162.74,23.0,0
373.02,2.34,0
317.85,0.36,0
38.5,3.87,0
223.42,23.9,0
49.82,4.32,0
49.23,12.06,0
414.41,20.36,0
57.45,0.49,0
61.1,14.51,0
0.13,6.65,0
409.08,20.7,0
314.62,6.8,0
197.41,16.48,0
277.47,16.18,0
32.99,5.32,0
122.62,0.84,0
86.53,9.82,0
19.69,6.94,0
133.16,19.42,0
507.0,19.21,0
8.18,10.97,0
68.91,14.56,0
46.52,14.5,0
54.4,19.85,0
478.14,10.2,0
126.25,6.61,0
125.58,6.36,0
285.9,12.87,0
33.56,10.78,0
133.6,10.56,0
112.42,2.19,0
181.72,17.25,0
1544.71,5.13,1
293.46,4.73,0
101.45,9.91,0
351.53,5.47,0
37.44,14.01,0
6.19,8.92,0
45.74,10.77,0
83.23,12.89,0
142.91,4.88,0
190.97,3.74,0
482.94,21.13,0
142.61,10.41,0
139.14,9.89,0
10.31,0.85,0
7.11,11.95,0
160.22,13.3,0
115.31,13.41,0
365.49,16.97,0
35.03,4.26,0
5.06,6.05,0
119.22,19.46,0
54.22,22.73,0
10.18,3.26,0
257.9,11.94,0
23.67,5.14,0
187.46,1.44,0
65.99,7.81,0
38.11,3.45,0
95.53,17.04,0
323.34,12.81,0
99.55,3.45,0
277.88,0.22,0
26.82,19.4,0
296.36,4.23,0
54.08,14.55,0
226.26,8.09,0
166.84,14.05,0
529.42,7.58,0
97.98,2.09,0
13.69,5.35,0
3.87,4.51,0
350.73,10.27,0
148.78,15.8,0
298.55,6.33,0
53.43,0.29,0
84.65,12.45,0
6.11,14.54,0
651.38,23.11,0
220.44,14.15,0
541.23,11.31,0
61.71,13.76,0
189.07,22.27,0
226.95,19.88,0
76.41,7.75,0
376.92,5.69,0
588.1,6.3,0
432.31,12.11,0
268.7,17.86,0
65.0,12.08,0
66.15,1.63,0
661.32,17.37,0
2.07,19.34,0
251.79,6.95,0
245.0,15.94,0
194.94,10.24,0
923.22,21.34,0
74.76,20.29,0
83.09,12.61,0
16.45,16.6,0
116.97,21.2,0
60.5,11.9,0
84.13,7.52,0
359.84,18.09,0
548.17,5.28,1
41.09,9.32,0
93.21,20.78,0
527.98,17.39,0
12.76,9.69,0
19.38,5.15,0
35.54,8.54,0
180.88,6.82,0
32.61,4.23,0
688.88,17.84,0
118.38,6.05,0
139.24,10.9,0
56.65,9.26,0
127.34,23.57,0
216.89,9.39,0
278.2,1.92,0
280.38,2.16,0
172.5,14.18,0
469.43,14.38,0
340.1,10.05,0
282.98,10.36,0
11.44,1.29,0
1.38,12.4,0
47.76,12.11,0
217.85,3.59,0
105.93,2.49,0
102.97,2.97,0
431.85,2.42,1
451.83,14.63,0
479.76,4.72,1
75.34,6.03,0
234.92,4.17,0
63.39,22.99,0
42.29,20.51,0
40.82,5.53,0
83.74,7.86,0
112.41,5.04,0
355.51,11.81,0
25.54,0.47,0
265.55,16.11,0
151.62,12.56,0
67.92,21.57,0
135.78,3.95,0
71.32,19.3,0
181.31,19.01,0
113.78,3.05,0
35.92,9.57,0
24.79,4.08,0
158.24,6.11,0
465.4,6.32,0
84.31,13.35,0
264.1,9.87,0
214.98,22.75,0
536.34,3.03,1
344.05,23.37,0
167.22,5.54,0
214.02,18.55,0
457.32,8.14,0
102.0,3.43,0
79.14,20.59,0
2.17,7.41,0
350.37,15.81,0
322.87,13.59,0
22.06,11.32,0
172.01,11.9,0
124.72,17.57,0
25.27,2.11,0
788.17,16.04,0
48.34,21.5,0
13.92,1.39,0
180.7,3.38,0
268.54,17.2,0
6.6,10.49,0
215.01,9.69,0
151.98,3.29,0
21.8,12.16,0
37.88,3.04,0
167.85,11.44,0
70.3,18.33,0
557.15,6.2,0
341.56,11.54,0
821.7,23.81,0
60.13,16.48,0
699.48,20.19,0
112.86,9.96,0
85.39,18.43,0
10.33,0.97,0
10.84,2.95,0
235.54,4.87,0
122.47,9.65,0
51.37,20.3,0
190.37,8.31,0
58.3,15.71,0
172.38,17.02,0
89.01,14.07,0
346.95,8.57,0
343.73,13.85,0
129.77,8.21,0
86.41,2.01,0
90.06,23.83,0
327.69,3.05,0
79.55,1.74,0
46.91,21.08,0
17.7,7.24,0
125.73,15.61,0
131.61,7.9,0
367.66,9.39,0
50.01,6.29,0
95.93,8.23,0
330.48,9.86,0
347.03,17.29,0
97.1,12.28,0
122.91,22.65,0
72.28,1.01,0
539.29,12.07,0
25.26,14.02,0
542.86,22.08,0
230.32,1.18,0
151.67,13.76,0
6.64,20.49,0
129.1,5.81,0
104.76,21.03,0
35.16,0.46,0
213.66,17.58,0
709.14,22.39,0
165.19,15.77,0
250.88,10.54,0
14.18,1.08,0
108.14,22.08,0
24.74,11.29,0
189.76,0.7,0
557.69,16.56,0
216.81,11.56,0
15.98,2.98,0
87.6,5.14,0
160.0,1.55,0
103.24,13.78,0
358.73,14.93,0
337.12,12.14,0
189.26,19.61,0
93.51,20.66,0
58.96,14.77,0
22.38,0.31,0
87.67,16.69,0
106.6,10.03,0
225.29,13.57,0
214.68,15.58,0
14.54,8.41,0
100.59,22.01,0
40.12,3.22,0
34.11,16.12,0
351.24,0.1,0
8.56,22.19,0
108.66,2.7,0
36.83,2.28,0
422.94,7.99,0
162.86,8.97,0
52.63,5.14,0
139.6,14.04,0
262.97,10.63,0
634.58,0.82,1
49.81,7.67,0
434.63,19.45,0
544.54,16.55,0
496.39,17.4,0
201.8,16.75,0
198.75,7.46,0
103.24,2.39,0
279.19,6.54,0
151.56,19.96,0
226.29,23.53,0
111.88,11.85,0
262.98,0.23,0
347.99,3.36,0
31.67,7.73,0
357.87,13.89,0
155.43,1.8,0
372.44,22.64,0
112.88,8.76,0
95.3,21.9,0
493.16,18.73,0
57.85,18.13,0
371.85,14.56,0
132.34,15.04,0
144.35,15.31,0
73.77,15.09,0
170.21,13.29,0
78.67,23.67,0
8.01,17.57,0
63.49,18.65,0
1.28,20.94,0
766.59,5.18,1
674.8,2.01,1
100.56,11.59,0
260.66,12.34,0
84.87,19.9,0
222.4,10.65,0
327.39,13.7,0
586.57,12.65,0
102.24,0.92,0
305.85,14.77,0
61.83,19.87,0
927.79,3.78,1
5.22,14.26,0
185.03,14.25,0
215.47,3.94,0
232.98,2.96,0
25.65,23.52,0
557.84,9.45,0
39.98,5.46,0
194.97,4.11,0
50.38,16.02,0
73.41,14.63,0
158.13,15.45,0
107.98,2.11,0
34.92,21.44,0
37.49,9.34,0
108.31,7.52,0
283.17,11.1,0
456.49,9.36,0
17.58,20.73,0
99.88,22.3,0
21.13,7.28,0
3.35,20.73,0
216.78,18.76,0
184.49,22.34,0
35.59,5.9,0
53.27,13.85,0
4.8,6.59,0
360.3,19.78,0
735.32,0.13,1
29.11,13.56,0
52.66,8.14,0
405.61,7.74,0
522.0,15.48,0
108.82,20.44,0
10.39,14.62,0
8.04,20.48,0
170.64,6.35,0
99.81,12.47,0
5.81,10.81,0
175.05,0.28,0
2.27,13.36,0
309.64,15.88,0
73.18,14.21,0
8.22,17.67,0
177.52,13.71,0
101.39,1.6,0
728.4,2.79,1
157.14,14.32,0
64.38,6.6,0
247.19,1.91,0
63.35,10.31,0
469.19,13.3,0
93.91,7.89,0
159.64,17.29,0
10.38,15.45,0
111.07,7.99,0
357.19,18.12,0
327.62,15.57,0
50.8,15.3,0
51.26,13.28,0
339.99,0.27,0
532.99,16.72,0
20.04,9.03,0
119.59,22.62,0
82.33,19.63,0
409.11,14.1,0
17.44,6.05,0
47.43,4.89,0
279.24,8.17,0
10.53,11.44,0
135.67,7.11,0
116.72,12.36,0
81.41,3.97,0
100.36,23.47,0
150.98,2.59,0
35.2,22.37,0
169.72,21.93,0
327.4,12.61,0
285.56,17.4,0
33.42,10.47,0
32.33,15.12,0
62.44,8.17,0
89.59,7.23,0
105.0,13.88,0
227.7,11.96,0
11.67,13.91,0
7.06,6.88,0
99.49,8.81,0
238.91,2.01,0
42.99,1.25,0
205.17,6.08,0
60.17,1.78,0
434.46,2.49,1
452.08,19.51,0
70.56,0.93,0
52.27,15.81,0
105.97,6.54,0
55.03,20.92,0
223.18,11.64,0
349.81,7.33,0
223.62,12.42,0
347.85,9.17,0
101.17,13.54,0
34.0,2.75,0
267.84,23.93,0
89.41,10.21,0
222.5,8.36,0
63.12,17.05,0
16.94,8.73,0
980.76,20.0,0
33.97,10.9,0
891.71,17.27,0
756.9,2.58,1
315.8,20.31,0
215.42,17.66,0
172.46,5.08,0
402.13,3.49,1
68.34,7.59,0
126.1,23.43,0
193.2,6.16,0
105.93,10.95,0
111.54,0.72,0
80.18,9.53,0
166.13,13.71,0
380.19,22.87,0
45.01,12.4,0
544.94,19.66,0
233.65,13.13,0
346.63,0.98,0
162.47,7.56,0
302.39,13.81,0
3.27,22.81,0
341.17,20.62,0
8.19,5.48,0
441.3,5.28,1
964.73,4.83,1
69.65,22.14,0
47.23,20.46,0
289.94,18.6,0
58.35,9.43,0
401.33,12.11,0
21.7,11.14,0
26.92,6.08,0
774.1,12.12,0
224.07,0.73,0
375.32,3.16,0
78.41,21.28,0
225.7,18.04,0
180.4,10.15,0
184.84,12.41,0
229.48,8.88,0
171.3,17.78,0
112.1,18.82,0
64.57,18.32,0
292.71,17.34,0
51.31,4.91,0
235.76,8.11,0
53.14,11.28,0
196.34,7.94,0
274.94,18.12,0
49.36,7.9,0
12.36,3.32,0
28.08,9.58,0
186.28,23.52,0
378.69,5.42,0
9.21,14.69,0
264.97,10.39,0
83.5,1.7,0
130.22,11.71,0
528.62,16.85,0
80.68,12.32,0
125.22,20.93,0
2.76,6.93,0
17.02,2.07,0
59.84,22.48,0
5.65,9.08,0
199.6,13.83,0
111.16,19.01,0
158.88,7.78,0
38.39,17.19,0
70.18,3.25,0
218.02,6.99,0
672.22,3.47,1
10.35,19.47,0
442.15,5.34,1
172.02,17.22,0
165.99,22.64,0
138.74,12.67,0
14.38,12.96,0
18.84,11.06,0
183.71,7.82,0
83.39,11.42,0
498.43,14.47,0
104.37,23.66,0
30.93,22.51,0
250.86,20.69,0
69.44,21.34,0
149.09,11.23,0
239.35,15.78,0
461.05,21.48,0
314.23,9.43,0
225.63,23.08,0
227.66,9.98,0
583.48,14.43,0
70.15,17.04,0
0.22,22.81,0
63.48,5.87,0
49.15,17.91,0
216.84,12.5,0
200.87,6.45,0
180.02,18.64,0
3.28,13.25,0
260.96,15.86,0
78.17,7.75,0
218.76,11.55,0
162.65,14.82,0
83.93,9.72,0
28.91,4.76,0
19.84,23.08,0
356.19,12.28,0
501.18,17.61,0
209.84,9.87,0
21.84,8.52,0
102.84,9.77,0
261.08,9.82,0
302.66,13.06,0
25.16,13.04,0
0.01,11.93,0
249.05,3.23,0
88.2,11.91,0
58.74,4.06,0
2.6,3.03,0
155.44,22.38,0
380.96,14.52,0
632.27,15.83,0
166.82,9.64,0
144.5,21.82,0
17.78,15.31,0
159.2,18.46,0
95.6,8.85,0
186.86,23.04,0
98.44,19.69,0
54.97,20.49,0
19.96,4.13,0
75.64,6.5,0
20.33,6.86,0
38.93,6.5,0
873.8,20.53,0
117.43,0.77,0
151.8,1.83,0
413.69,6.57,0
1083.82,4.8,1
174.8,5.56,0
334.77,19.15,0
79.18,13.52,0
72.98,0.14,0
103.07,10.3,0
223.26,9.79,0
229.26,2.73,0
75.74,16.23,0
28.59,16.85,0
200.15,17.3,0
27.47,17.48,0
172.78,0.0,0
236.46,22.89,0
241.2,19.54,0
280.06,21.7,0
412.49,0.38,1
